id,hospital_id,blood_group,component,consumption_date,units_consumed,was_emergency_surge,seasonal_dengue_index
12219,17,A+,FRESH_FROZEN_PLASMA,2025-09-18,8,False,1.0
12220,10,B+,FRESH_FROZEN_PLASMA,2025-09-22,15,True,1.0
12221,13,AB-,FRESH_FROZEN_PLASMA,2026-03-20,10,False,1.0
12222,2,AB+,FRESH_FROZEN_PLASMA,2026-02-22,6,True,1.0
12223,5,AB+,PACKED_RED_BLOOD_CELLS,2025-09-12,20,False,1.0
12224,26,A-,PACKED_RED_BLOOD_CELLS,2025-11-13,11,True,1.0
12225,25,O+,WHOLE_BLOOD,2026-08-26,18,True,1.0
12226,20,O+,PACKED_RED_BLOOD_CELLS,2026-04-13,28,True,1.0
12227,6,B-,WHOLE_BLOOD,2026-08-30,14,False,1.0
12228,5,B+,WHOLE_BLOOD,2026-06-07,16,False,1.0
12229,4,O-,PLATELET_CONCENTRATE,2026-05-09,10,False,1.0
12230,46,O-,FRESH_FROZEN_PLASMA,2025-10-02,22,False,1.0
12231,4,A+,PLATELET_CONCENTRATE,2026-08-28,11,True,2.27
12232,16,AB+,PLATELET_CONCENTRATE,2026-06-08,11,True,1.0
12233,7,A+,WHOLE_BLOOD,2026-03-29,7,False,1.0
12234,17,AB-,WHOLE_BLOOD,2026-04-09,11,False,1.0
12235,9,A+,FRESH_FROZEN_PLASMA,2025-09-09,18,False,1.0
12236,47,AB+,PACKED_RED_BLOOD_CELLS,2025-12-26,23,True,1.0
12237,19,B+,PLATELET_CONCENTRATE,2026-07-15,37,True,2.47
12238,46,AB-,FRESH_FROZEN_PLASMA,2026-08-02,11,False,1.0
12239,36,O+,FRESH_FROZEN_PLASMA,2026-05-13,23,False,1.0
12240,22,AB+,WHOLE_BLOOD,2025-11-19,9,False,1.0
12241,23,O-,PLATELET_CONCENTRATE,2026-06-23,22,True,1.0
12242,10,O+,PLATELET_CONCENTRATE,2026-03-23,25,True,1.0
12243,23,O+,FRESH_FROZEN_PLASMA,2026-03-14,32,True,1.0
12244,1,O-,PACKED_RED_BLOOD_CELLS,2026-04-09,17,False,1.0
12245,32,AB+,WHOLE_BLOOD,2025-10-10,10,False,1.0
12246,14,O-,FRESH_FROZEN_PLASMA,2026-08-17,24,False,1.0
12247,24,AB-,FRESH_FROZEN_PLASMA,2026-07-04,21,True,1.0
12248,17,AB-,FRESH_FROZEN_PLASMA,2026-06-24,21,False,1.0
12249,30,A-,PACKED_RED_BLOOD_CELLS,2026-01-12,16,True,1.0
12250,31,AB-,PLATELET_CONCENTRATE,2026-03-01,14,False,1.0
12251,7,A-,PACKED_RED_BLOOD_CELLS,2026-02-22,13,False,1.0
12252,10,O-,FRESH_FROZEN_PLASMA,2026-03-25,35,True,1.0
12253,14,A+,FRESH_FROZEN_PLASMA,2026-04-18,8,False,1.0
12254,30,B+,WHOLE_BLOOD,2026-07-20,22,True,1.0
12255,21,A+,PLATELET_CONCENTRATE,2026-04-20,18,False,1.0
12256,6,B+,PACKED_RED_BLOOD_CELLS,2026-08-03,8,False,1.0
12257,12,B-,PACKED_RED_BLOOD_CELLS,2026-04-02,14,True,1.0
12258,8,A+,PLATELET_CONCENTRATE,2025-12-25,8,True,1.0
12259,41,AB+,PACKED_RED_BLOOD_CELLS,2026-02-21,22,False,1.0
12260,23,B-,PACKED_RED_BLOOD_CELLS,2026-08-22,15,True,1.0
12261,41,O-,PACKED_RED_BLOOD_CELLS,2026-01-30,14,False,1.0
12262,39,A-,FRESH_FROZEN_PLASMA,2026-08-27,7,False,1.0
12263,49,A-,FRESH_FROZEN_PLASMA,2025-09-13,6,True,1.0
12264,39,A+,WHOLE_BLOOD,2026-07-05,18,False,1.0
12265,27,AB-,FRESH_FROZEN_PLASMA,2026-03-15,21,False,1.0
12266,35,O+,PACKED_RED_BLOOD_CELLS,2025-11-30,11,False,1.0
12267,32,A+,PLATELET_CONCENTRATE,2025-11-02,21,False,1.0
12268,39,B+,WHOLE_BLOOD,2026-08-25,24,False,1.0
12269,6,A-,FRESH_FROZEN_PLASMA,2025-11-04,21,False,1.0
12270,39,A-,FRESH_FROZEN_PLASMA,2026-02-16,8,False,1.0
12271,50,O+,PLATELET_CONCENTRATE,2026-05-22,11,False,1.0
12272,15,B-,WHOLE_BLOOD,2026-08-05,19,False,1.0
12273,9,AB-,PLATELET_CONCENTRATE,2025-09-20,14,True,2.4
12274,50,A-,PACKED_RED_BLOOD_CELLS,2025-10-05,8,False,1.0
12275,17,O-,PACKED_RED_BLOOD_CELLS,2025-09-15,18,False,1.0
12276,38,O-,PACKED_RED_BLOOD_CELLS,2025-11-04,9,True,1.0
12277,44,B-,WHOLE_BLOOD,2026-05-02,10,True,1.0
12278,33,B-,WHOLE_BLOOD,2025-09-20,11,True,1.0
12279,49,O-,PACKED_RED_BLOOD_CELLS,2026-05-03,16,True,1.0
12280,23,B+,FRESH_FROZEN_PLASMA,2026-07-03,24,True,1.0
12281,21,A-,PACKED_RED_BLOOD_CELLS,2025-10-11,16,False,1.0
12282,21,A+,WHOLE_BLOOD,2025-10-19,6,False,1.0
12283,10,AB+,WHOLE_BLOOD,2026-05-09,4,True,1.0
12284,18,B-,FRESH_FROZEN_PLASMA,2026-06-26,22,True,1.0
12285,31,O-,PLATELET_CONCENTRATE,2025-12-26,4,False,1.0
12286,21,A+,WHOLE_BLOOD,2026-08-16,8,False,1.0
12287,16,A-,PLATELET_CONCENTRATE,2025-10-19,27,True,2.28
12288,7,AB+,WHOLE_BLOOD,2026-08-28,25,False,1.0
12289,18,AB+,PLATELET_CONCENTRATE,2026-07-20,43,True,2.71
12290,1,AB+,FRESH_FROZEN_PLASMA,2026-03-27,15,False,1.0
12291,19,A-,FRESH_FROZEN_PLASMA,2026-05-28,5,True,1.0
12292,28,B-,WHOLE_BLOOD,2026-05-18,11,False,1.0
12293,26,O-,FRESH_FROZEN_PLASMA,2026-03-15,9,True,1.0
12294,22,O+,PACKED_RED_BLOOD_CELLS,2026-09-04,6,False,1.0
12295,16,A+,WHOLE_BLOOD,2026-06-29,11,True,1.0
12296,44,AB-,PLATELET_CONCENTRATE,2026-08-04,19,True,2.17
12297,19,AB-,WHOLE_BLOOD,2026-02-05,17,True,1.0
12298,50,B-,PACKED_RED_BLOOD_CELLS,2026-06-26,25,False,1.0
12299,26,O-,PACKED_RED_BLOOD_CELLS,2025-10-30,11,True,1.0
12300,2,O+,WHOLE_BLOOD,2026-02-26,32,True,1.0
12301,12,AB-,FRESH_FROZEN_PLASMA,2025-09-08,18,True,1.0
12302,5,O-,FRESH_FROZEN_PLASMA,2025-11-25,21,False,1.0
12303,20,B+,PACKED_RED_BLOOD_CELLS,2026-07-29,14,True,1.0
12304,18,AB+,PLATELET_CONCENTRATE,2025-10-12,47,True,2.39
12305,4,B-,PLATELET_CONCENTRATE,2026-06-04,19,False,1.0
12306,31,B-,PACKED_RED_BLOOD_CELLS,2026-08-23,12,False,1.0
12307,3,B-,PACKED_RED_BLOOD_CELLS,2025-11-22,16,False,1.0
12308,41,O+,WHOLE_BLOOD,2026-05-13,12,False,1.0
12309,16,AB-,PACKED_RED_BLOOD_CELLS,2025-09-23,15,True,1.0
12310,28,A+,PACKED_RED_BLOOD_CELLS,2026-07-20,16,False,1.0
12311,25,O+,PACKED_RED_BLOOD_CELLS,2025-12-18,35,True,1.0
12312,18,B-,FRESH_FROZEN_PLASMA,2026-01-28,18,True,1.0
12313,33,AB+,FRESH_FROZEN_PLASMA,2026-09-06,11,True,1.0
12314,29,A-,WHOLE_BLOOD,2025-10-19,17,True,1.0
12315,47,AB+,WHOLE_BLOOD,2025-09-10,17,True,1.0
12316,29,O-,PLATELET_CONCENTRATE,2026-06-26,5,True,1.0
12317,21,O-,FRESH_FROZEN_PLASMA,2026-04-01,6,False,1.0
12318,14,B+,PACKED_RED_BLOOD_CELLS,2025-10-21,7,False,1.0
12319,25,B+,PLATELET_CONCENTRATE,2025-10-12,54,True,2.75
12320,34,A-,PACKED_RED_BLOOD_CELLS,2025-10-04,21,True,1.0
12321,17,O-,WHOLE_BLOOD,2026-06-30,17,False,1.0
12322,7,B+,WHOLE_BLOOD,2026-06-16,11,False,1.0
12323,2,AB+,PACKED_RED_BLOOD_CELLS,2026-07-26,16,True,1.0
12324,32,O-,FRESH_FROZEN_PLASMA,2025-11-15,15,False,1.0
12325,50,A+,PACKED_RED_BLOOD_CELLS,2025-11-03,23,False,1.0
12326,13,A+,FRESH_FROZEN_PLASMA,2026-07-06,5,False,1.0
12327,15,B+,FRESH_FROZEN_PLASMA,2026-03-07,21,False,1.0
12328,18,A-,PACKED_RED_BLOOD_CELLS,2026-04-27,22,True,1.0
12329,12,A+,WHOLE_BLOOD,2026-07-02,16,True,1.0
12330,23,A-,FRESH_FROZEN_PLASMA,2026-03-13,16,True,1.0
12331,29,AB+,FRESH_FROZEN_PLASMA,2026-05-14,14,True,1.0
12332,18,AB+,WHOLE_BLOOD,2025-09-08,14,True,1.0
12333,2,O-,PLATELET_CONCENTRATE,2026-07-22,62,True,2.08
12334,38,O+,PLATELET_CONCENTRATE,2026-04-27,18,True,1.0
12335,36,AB+,FRESH_FROZEN_PLASMA,2026-05-24,22,False,1.0
12336,9,A-,PLATELET_CONCENTRATE,2025-09-13,45,True,3.05
12337,42,O+,PACKED_RED_BLOOD_CELLS,2026-01-17,25,True,1.0
12338,19,B+,PACKED_RED_BLOOD_CELLS,2026-02-03,5,True,1.0
12339,5,B-,PACKED_RED_BLOOD_CELLS,2026-08-29,10,False,1.0
12340,48,A+,PLATELET_CONCENTRATE,2025-10-20,24,True,2.27
12341,10,O+,PACKED_RED_BLOOD_CELLS,2025-12-02,28,True,1.0
12342,41,B+,WHOLE_BLOOD,2026-04-24,8,False,1.0
12343,35,O+,WHOLE_BLOOD,2026-04-04,11,False,1.0
12344,18,B-,WHOLE_BLOOD,2026-03-07,9,True,1.0
12345,44,B+,PLATELET_CONCENTRATE,2026-07-18,65,True,2.85
12346,7,O+,WHOLE_BLOOD,2026-07-13,23,False,1.0
12347,40,B+,PACKED_RED_BLOOD_CELLS,2025-10-03,12,False,1.0
12348,46,B-,PLATELET_CONCENTRATE,2026-08-09,30,True,2.73
12349,34,O+,WHOLE_BLOOD,2025-12-24,30,True,1.0
12350,34,A-,FRESH_FROZEN_PLASMA,2025-10-17,4,True,1.0
12351,31,A+,FRESH_FROZEN_PLASMA,2026-02-25,20,False,1.0
12352,19,AB+,PLATELET_CONCENTRATE,2025-11-05,20,True,1.0
12353,24,B-,FRESH_FROZEN_PLASMA,2026-08-01,15,True,1.0
12354,42,AB+,PACKED_RED_BLOOD_CELLS,2025-10-18,15,True,1.0
12355,18,AB+,PACKED_RED_BLOOD_CELLS,2026-04-16,16,True,1.0
12356,17,A-,PLATELET_CONCENTRATE,2026-03-12,17,False,1.0
12357,4,A-,WHOLE_BLOOD,2026-07-12,20,False,1.0
12358,26,A+,PACKED_RED_BLOOD_CELLS,2026-08-04,11,True,1.0
12359,34,AB-,PACKED_RED_BLOOD_CELLS,2026-01-15,22,True,1.0
12360,12,B+,PLATELET_CONCENTRATE,2026-01-10,11,True,1.0
12361,36,AB-,FRESH_FROZEN_PLASMA,2025-11-11,12,False,1.0
12362,5,A-,PACKED_RED_BLOOD_CELLS,2026-08-22,5,False,1.0
12363,21,AB+,WHOLE_BLOOD,2026-01-23,6,False,1.0
12364,11,O-,FRESH_FROZEN_PLASMA,2025-10-04,9,False,1.0
12365,21,A+,WHOLE_BLOOD,2026-03-05,12,False,1.0
12366,22,O+,PLATELET_CONCENTRATE,2026-03-13,5,False,1.0
12367,45,B+,FRESH_FROZEN_PLASMA,2025-11-24,24,True,1.0
12368,2,B+,WHOLE_BLOOD,2026-03-11,10,True,1.0
12369,5,AB-,PACKED_RED_BLOOD_CELLS,2026-01-21,13,False,1.0
12370,11,AB-,PLATELET_CONCENTRATE,2025-09-11,52,True,2.49
12371,25,B-,PACKED_RED_BLOOD_CELLS,2025-10-12,9,True,1.0
12372,49,AB-,PLATELET_CONCENTRATE,2026-05-23,19,True,1.0
12373,4,O+,WHOLE_BLOOD,2025-12-10,10,False,1.0
12374,25,B+,FRESH_FROZEN_PLASMA,2026-03-31,23,True,1.0
12375,48,B+,PACKED_RED_BLOOD_CELLS,2026-08-26,12,True,1.0
12376,42,A-,PLATELET_CONCENTRATE,2025-09-24,27,True,3.08
12377,32,AB-,PLATELET_CONCENTRATE,2025-09-11,54,True,2.28
12378,20,O+,PACKED_RED_BLOOD_CELLS,2026-08-19,12,True,1.0
12379,47,A-,PLATELET_CONCENTRATE,2026-04-30,19,True,1.0
12380,1,A+,WHOLE_BLOOD,2026-06-19,13,False,1.0
12381,31,O-,PACKED_RED_BLOOD_CELLS,2025-10-07,17,False,1.0
12382,47,A+,WHOLE_BLOOD,2026-01-14,16,True,1.0
12383,8,B+,WHOLE_BLOOD,2026-08-28,24,True,1.0
12384,32,AB+,PACKED_RED_BLOOD_CELLS,2025-10-08,6,False,1.0
12385,13,B+,PLATELET_CONCENTRATE,2026-06-02,18,False,1.0
12386,40,A+,PLATELET_CONCENTRATE,2026-01-13,12,False,1.0
12387,13,O+,FRESH_FROZEN_PLASMA,2026-03-03,18,False,1.0
12388,48,A+,PACKED_RED_BLOOD_CELLS,2025-10-14,9,True,1.0
12389,17,B+,FRESH_FROZEN_PLASMA,2026-06-22,10,False,1.0
12390,25,A+,WHOLE_BLOOD,2025-11-24,32,True,1.0
12391,31,O+,PLATELET_CONCENTRATE,2025-09-08,37,True,2.34
12392,25,O-,PLATELET_CONCENTRATE,2025-09-17,35,True,2.19
12393,11,A+,WHOLE_BLOOD,2025-10-02,10,False,1.0
12394,7,AB-,WHOLE_BLOOD,2026-02-01,24,False,1.0
12395,17,B+,PLATELET_CONCENTRATE,2026-04-10,21,False,1.0
12396,17,A-,WHOLE_BLOOD,2025-10-24,20,False,1.0
12397,11,AB-,PACKED_RED_BLOOD_CELLS,2026-09-02,6,False,1.0
12398,34,A-,PLATELET_CONCENTRATE,2025-11-17,25,True,1.0
12399,43,B-,PACKED_RED_BLOOD_CELLS,2025-11-02,7,True,1.0
12400,47,O+,PLATELET_CONCENTRATE,2026-01-23,30,True,1.0
12401,30,AB-,PLATELET_CONCENTRATE,2026-01-30,10,True,1.0
12402,4,AB+,PLATELET_CONCENTRATE,2025-09-12,10,True,2.11
12403,35,A+,FRESH_FROZEN_PLASMA,2026-08-28,6,False,1.0
12404,12,A-,WHOLE_BLOOD,2025-12-25,14,True,1.0
12405,15,B-,FRESH_FROZEN_PLASMA,2025-12-05,19,False,1.0
12406,41,A-,WHOLE_BLOOD,2026-06-16,19,False,1.0
12407,5,B-,PACKED_RED_BLOOD_CELLS,2026-06-29,24,False,1.0
12408,45,O+,PACKED_RED_BLOOD_CELLS,2026-06-30,21,True,1.0
12409,3,B+,PLATELET_CONCENTRATE,2026-02-21,13,False,1.0
12410,42,A-,PACKED_RED_BLOOD_CELLS,2026-01-19,10,True,1.0
12411,41,O+,PACKED_RED_BLOOD_CELLS,2026-05-13,10,False,1.0
12412,14,A+,PACKED_RED_BLOOD_CELLS,2026-03-05,17,False,1.0
12413,4,O+,WHOLE_BLOOD,2025-12-06,19,False,1.0
12414,5,O+,PACKED_RED_BLOOD_CELLS,2026-07-13,15,False,1.0
12415,2,B+,PLATELET_CONCENTRATE,2025-09-23,20,True,2.55
12416,29,B-,FRESH_FROZEN_PLASMA,2025-09-30,4,True,1.0
12417,30,A+,PLATELET_CONCENTRATE,2026-05-18,33,True,1.0
12418,5,B-,WHOLE_BLOOD,2026-07-07,17,False,1.0
12419,32,A+,PACKED_RED_BLOOD_CELLS,2026-05-31,11,False,1.0
12420,45,A-,WHOLE_BLOOD,2026-08-27,16,True,1.0
12421,17,O+,PACKED_RED_BLOOD_CELLS,2026-02-13,9,False,1.0
12422,14,O+,PACKED_RED_BLOOD_CELLS,2025-10-19,23,False,1.0
12423,9,O-,FRESH_FROZEN_PLASMA,2025-10-21,7,False,1.0
12424,43,O+,WHOLE_BLOOD,2026-01-24,32,True,1.0
12425,18,AB+,PLATELET_CONCENTRATE,2026-01-15,5,True,1.0
12426,33,AB+,PACKED_RED_BLOOD_CELLS,2026-05-23,10,True,1.0
12427,45,AB+,PACKED_RED_BLOOD_CELLS,2026-04-19,12,True,1.0
12428,40,A+,PLATELET_CONCENTRATE,2026-04-04,10,False,1.0
12429,41,AB+,PACKED_RED_BLOOD_CELLS,2026-07-23,16,False,1.0
12430,16,B+,PLATELET_CONCENTRATE,2025-12-22,14,True,1.0
12431,6,AB+,WHOLE_BLOOD,2026-02-03,16,False,1.0
12432,19,B+,PACKED_RED_BLOOD_CELLS,2026-06-02,9,True,1.0
12433,38,AB+,WHOLE_BLOOD,2026-09-07,8,True,1.0
12434,11,B+,PLATELET_CONCENTRATE,2026-01-30,24,False,1.0
12435,40,B-,WHOLE_BLOOD,2026-07-28,25,False,1.0
12436,21,AB-,PLATELET_CONCENTRATE,2026-01-26,10,False,1.0
12437,43,B-,WHOLE_BLOOD,2025-09-22,5,True,1.0
12438,15,B+,PLATELET_CONCENTRATE,2026-06-10,9,False,1.0
12439,10,B-,FRESH_FROZEN_PLASMA,2026-08-08,11,True,1.0
12440,48,AB-,PLATELET_CONCENTRATE,2026-01-31,5,True,1.0
12441,37,O+,FRESH_FROZEN_PLASMA,2026-04-17,18,True,1.0
12442,26,O-,PACKED_RED_BLOOD_CELLS,2026-01-13,22,True,1.0
12443,37,AB-,FRESH_FROZEN_PLASMA,2025-11-28,15,True,1.0
12444,48,O-,PACKED_RED_BLOOD_CELLS,2026-08-17,25,True,1.0
12445,24,O-,PLATELET_CONCENTRATE,2026-03-22,5,True,1.0
12446,4,AB-,WHOLE_BLOOD,2026-01-12,5,False,1.0
12447,32,A+,WHOLE_BLOOD,2026-05-24,5,False,1.0
12448,12,B+,FRESH_FROZEN_PLASMA,2025-09-10,23,True,1.0
12449,49,AB-,PACKED_RED_BLOOD_CELLS,2026-08-22,9,True,1.0
12450,1,AB-,WHOLE_BLOOD,2026-03-23,4,False,1.0
12451,10,A-,PLATELET_CONCENTRATE,2026-06-05,11,True,1.0
12452,41,AB-,PACKED_RED_BLOOD_CELLS,2026-07-03,24,False,1.0
12453,36,B-,PLATELET_CONCENTRATE,2026-02-06,25,False,1.0
12454,16,O-,FRESH_FROZEN_PLASMA,2026-07-13,25,True,1.0
12455,40,A+,WHOLE_BLOOD,2026-07-02,8,False,1.0
12456,49,AB+,PLATELET_CONCENTRATE,2025-11-12,25,True,1.0
12457,13,A+,PACKED_RED_BLOOD_CELLS,2026-02-25,10,False,1.0
12458,35,O+,FRESH_FROZEN_PLASMA,2026-06-02,4,False,1.0
12459,3,AB+,FRESH_FROZEN_PLASMA,2025-09-14,8,False,1.0
12460,47,A-,PLATELET_CONCENTRATE,2026-02-10,5,True,1.0
12461,7,B+,FRESH_FROZEN_PLASMA,2026-07-15,16,False,1.0
12462,38,AB-,WHOLE_BLOOD,2026-05-25,12,True,1.0
12463,29,A-,PACKED_RED_BLOOD_CELLS,2025-09-12,8,True,1.0
12464,22,AB-,WHOLE_BLOOD,2026-06-13,9,False,1.0
12465,27,AB+,FRESH_FROZEN_PLASMA,2026-08-03,4,False,1.0
12466,2,B-,PLATELET_CONCENTRATE,2025-10-26,13,True,2.68
12467,21,B+,FRESH_FROZEN_PLASMA,2026-02-28,12,False,1.0
12468,25,O-,PACKED_RED_BLOOD_CELLS,2026-02-12,14,True,1.0
12469,38,AB+,PACKED_RED_BLOOD_CELLS,2026-04-20,25,True,1.0
12470,20,O+,PLATELET_CONCENTRATE,2026-05-09,11,True,1.0
12471,32,A-,FRESH_FROZEN_PLASMA,2026-01-15,20,False,1.0
12472,14,O-,FRESH_FROZEN_PLASMA,2026-01-09,24,False,1.0
12473,34,B-,FRESH_FROZEN_PLASMA,2026-03-31,22,True,1.0
12474,50,A-,WHOLE_BLOOD,2025-12-12,19,False,1.0
12475,17,B-,FRESH_FROZEN_PLASMA,2025-10-14,12,False,1.0
12476,46,B+,FRESH_FROZEN_PLASMA,2026-08-07,22,False,1.0
12477,35,AB+,PLATELET_CONCENTRATE,2025-11-28,20,False,1.0
12478,23,O+,PLATELET_CONCENTRATE,2026-07-30,50,True,3.16
12479,39,O-,PLATELET_CONCENTRATE,2026-03-28,25,False,1.0
12480,35,AB-,PLATELET_CONCENTRATE,2026-05-08,23,False,1.0
12481,7,O+,WHOLE_BLOOD,2025-12-23,22,False,1.0
12482,3,O+,WHOLE_BLOOD,2026-02-17,5,False,1.0
12483,4,AB+,WHOLE_BLOOD,2026-03-20,16,False,1.0
12484,4,A+,FRESH_FROZEN_PLASMA,2026-01-22,23,False,1.0
12485,24,B-,WHOLE_BLOOD,2026-07-31,9,True,1.0
12486,13,O-,PACKED_RED_BLOOD_CELLS,2026-05-17,12,False,1.0
12487,42,A+,PACKED_RED_BLOOD_CELLS,2026-04-10,25,True,1.0
12488,38,AB-,FRESH_FROZEN_PLASMA,2026-02-24,10,True,1.0
12489,46,A+,PLATELET_CONCENTRATE,2026-01-07,21,False,1.0
12490,2,AB+,PACKED_RED_BLOOD_CELLS,2026-05-09,18,True,1.0
12491,12,A+,FRESH_FROZEN_PLASMA,2026-04-08,14,True,1.0
12492,8,B-,WHOLE_BLOOD,2026-01-01,22,True,1.0
12493,21,AB-,FRESH_FROZEN_PLASMA,2026-03-18,25,False,1.0
12494,38,O+,FRESH_FROZEN_PLASMA,2026-06-17,14,True,1.0
12495,37,AB-,FRESH_FROZEN_PLASMA,2026-05-30,10,True,1.0
12496,3,A+,FRESH_FROZEN_PLASMA,2025-09-16,11,False,1.0
12497,32,A+,WHOLE_BLOOD,2026-06-16,25,False,1.0
12498,36,A-,FRESH_FROZEN_PLASMA,2025-10-29,21,False,1.0
12499,31,A-,FRESH_FROZEN_PLASMA,2026-01-08,13,False,1.0
12500,28,O-,FRESH_FROZEN_PLASMA,2025-11-13,19,False,1.0
12501,15,O+,PLATELET_CONCENTRATE,2026-06-04,8,False,1.0
12502,11,O-,PACKED_RED_BLOOD_CELLS,2025-10-07,22,False,1.0
12503,46,O-,WHOLE_BLOOD,2025-12-25,7,False,1.0
12504,33,O+,PACKED_RED_BLOOD_CELLS,2026-02-22,19,True,1.0
12505,10,O-,PACKED_RED_BLOOD_CELLS,2026-01-04,19,True,1.0
12506,11,AB-,FRESH_FROZEN_PLASMA,2026-05-02,7,False,1.0
12507,9,A-,PACKED_RED_BLOOD_CELLS,2025-11-26,24,False,1.0
12508,29,B+,WHOLE_BLOOD,2026-09-06,25,True,1.0
12509,47,A-,PLATELET_CONCENTRATE,2026-07-10,29,True,1.83
12510,12,A-,PLATELET_CONCENTRATE,2026-05-27,5,True,1.0
12511,2,B+,FRESH_FROZEN_PLASMA,2026-07-12,16,True,1.0
12512,45,O-,PACKED_RED_BLOOD_CELLS,2026-06-04,23,True,1.0
12513,13,A+,PLATELET_CONCENTRATE,2026-06-03,8,False,1.0
12514,31,O+,PACKED_RED_BLOOD_CELLS,2026-04-18,19,False,1.0
12515,18,B-,PLATELET_CONCENTRATE,2026-03-23,6,True,1.0
12516,44,AB+,FRESH_FROZEN_PLASMA,2025-11-17,25,True,1.0
12517,6,A-,WHOLE_BLOOD,2026-01-09,21,False,1.0
12518,26,A+,PLATELET_CONCENTRATE,2026-01-02,22,True,1.0
12519,14,O-,WHOLE_BLOOD,2026-02-24,17,False,1.0
12520,44,B+,PLATELET_CONCENTRATE,2026-01-05,5,True,1.0
12521,19,AB+,PACKED_RED_BLOOD_CELLS,2025-09-24,12,True,1.0
12522,18,AB+,FRESH_FROZEN_PLASMA,2026-01-19,10,True,1.0
12523,48,A-,PLATELET_CONCENTRATE,2025-10-13,20,True,2.24
12524,37,B-,WHOLE_BLOOD,2026-06-25,16,True,1.0
12525,34,A-,WHOLE_BLOOD,2026-05-15,14,True,1.0
12526,17,B+,WHOLE_BLOOD,2025-10-22,19,False,1.0
12527,36,A-,PLATELET_CONCENTRATE,2026-06-06,24,False,1.0
12528,16,AB+,WHOLE_BLOOD,2026-03-05,14,True,1.0
12529,29,AB-,PLATELET_CONCENTRATE,2026-01-28,25,True,1.0
12530,11,O-,FRESH_FROZEN_PLASMA,2026-06-15,17,False,1.0
12531,48,B-,FRESH_FROZEN_PLASMA,2026-01-06,14,True,1.0
12532,3,O-,FRESH_FROZEN_PLASMA,2026-04-01,20,False,1.0
12533,28,O+,PLATELET_CONCENTRATE,2025-12-19,11,False,1.0
12534,13,AB-,PLATELET_CONCENTRATE,2026-02-23,14,False,1.0
12535,48,O-,FRESH_FROZEN_PLASMA,2026-08-05,9,True,1.0
12536,34,B+,PACKED_RED_BLOOD_CELLS,2026-07-09,22,True,1.0
12537,31,B+,FRESH_FROZEN_PLASMA,2026-07-13,24,False,1.0
12538,3,AB-,WHOLE_BLOOD,2025-09-19,9,False,1.0
12539,34,A+,WHOLE_BLOOD,2026-05-09,16,True,1.0
12540,2,A+,PACKED_RED_BLOOD_CELLS,2026-03-16,26,True,1.0
12541,22,A+,FRESH_FROZEN_PLASMA,2025-11-22,9,False,1.0
12542,42,AB+,FRESH_FROZEN_PLASMA,2026-05-13,14,True,1.0
12543,19,AB-,PLATELET_CONCENTRATE,2026-04-21,13,True,1.0
12544,27,O-,FRESH_FROZEN_PLASMA,2025-09-20,4,False,1.0
12545,17,B+,FRESH_FROZEN_PLASMA,2025-10-15,13,False,1.0
12546,12,O-,WHOLE_BLOOD,2025-10-02,12,True,1.0
12547,41,AB+,PACKED_RED_BLOOD_CELLS,2025-11-07,14,False,1.0
12548,49,O+,PLATELET_CONCENTRATE,2025-11-15,16,True,1.0
12549,2,AB-,PACKED_RED_BLOOD_CELLS,2025-09-16,23,True,1.0
12550,49,A+,FRESH_FROZEN_PLASMA,2026-04-29,8,True,1.0
12551,24,O+,WHOLE_BLOOD,2025-12-28,12,True,1.0
12552,33,B+,WHOLE_BLOOD,2026-06-11,13,True,1.0
12553,14,AB+,WHOLE_BLOOD,2026-07-30,5,False,1.0
12554,42,B+,PACKED_RED_BLOOD_CELLS,2026-07-20,13,True,1.0
12555,15,AB+,WHOLE_BLOOD,2025-09-22,20,False,1.0
12556,32,AB-,WHOLE_BLOOD,2025-11-26,14,False,1.0
12557,2,B-,PACKED_RED_BLOOD_CELLS,2026-05-24,14,True,1.0
12558,3,B-,FRESH_FROZEN_PLASMA,2025-12-13,22,False,1.0
12559,18,A-,FRESH_FROZEN_PLASMA,2025-10-31,5,True,1.0
12560,17,O-,WHOLE_BLOOD,2025-11-08,25,False,1.0
12561,3,B+,FRESH_FROZEN_PLASMA,2025-12-23,22,False,1.0
12562,30,AB+,PACKED_RED_BLOOD_CELLS,2026-02-14,13,True,1.0
12563,19,AB-,PLATELET_CONCENTRATE,2025-09-18,56,True,2.7
12564,21,A+,PACKED_RED_BLOOD_CELLS,2025-11-26,7,False,1.0
12565,3,B+,FRESH_FROZEN_PLASMA,2026-06-27,14,False,1.0
12566,1,O-,WHOLE_BLOOD,2025-11-30,9,False,1.0
12567,16,AB-,WHOLE_BLOOD,2026-01-17,23,True,1.0
12568,13,O+,PACKED_RED_BLOOD_CELLS,2026-02-16,25,False,1.0
12569,22,A-,FRESH_FROZEN_PLASMA,2025-12-11,9,False,1.0
12570,23,A-,PLATELET_CONCENTRATE,2026-03-07,8,True,1.0
12571,36,AB+,WHOLE_BLOOD,2025-09-15,15,False,1.0
12572,21,O-,PLATELET_CONCENTRATE,2026-07-15,31,True,1.96
12573,5,A-,WHOLE_BLOOD,2026-05-23,19,False,1.0
12574,28,B+,WHOLE_BLOOD,2025-11-18,22,False,1.0
12575,25,O-,FRESH_FROZEN_PLASMA,2025-10-19,23,True,1.0
